home_team_name,away_team_name,match_date,home_team_score,away_team_score,total_goals,is_knockout_stage,home_team_mean_goals,away_team_mean_goals,home_team_mean_conceded,away_team_mean_conceded
Netherlands,USA,2022-12-03,3,1,4,True,1.7454545454545454,1.0810810810810811,0.9454545454545454,1.7837837837837838
Argentina,Australia,2022-12-03,2,1,3,True,1.7272727272727273,0.85,1.1477272727272727,1.85
France,Poland,2022-12-04,3,1,4,True,1.8630136986301369,1.2894736842105263,1.1643835616438356,1.3157894736842106
England,Senegal,2022-12-04,3,0,3,True,1.4054054054054055,1.3333333333333333,0.918918918918919,1.4166666666666667
Japan,Croatia,2022-12-05,1,1,2,True,1.0,1.4333333333333333,1.32,1.1
Brazil,South Korea,2022-12-05,4,1,5,True,2.0789473684210527,1.0263157894736843,0.9473684210526315,2.0526315789473686
Morocco,Spain,2022-12-06,0,0,0,True,0.8695652173913043,1.6119402985074627,1.173913043478261,1.1194029850746268
Portugal,Switzerland,2022-12-06,6,1,7,True,1.7428571428571429,1.3414634146341464,1.1714285714285715,1.7804878048780488
Croatia,Brazil,2022-12-09,1,1,2,True,1.4333333333333333,2.0789473684210527,1.1,0.9473684210526315
Netherlands,Argentina,2022-12-09,2,2,4,True,1.7454545454545454,1.7272727272727273,0.9454545454545454,1.1477272727272727
Morocco,Portugal,2022-12-10,1,0,1,True,0.8695652173913043,1.7428571428571429,1.173913043478261,1.1714285714285715
England,France,2022-12-10,1,2,3,True,1.4054054054054055,1.8630136986301369,0.918918918918919,1.1643835616438356
Argentina,Croatia,2022-12-13,3,0,3,True,1.7272727272727273,1.4333333333333333,1.1477272727272727,1.1
France,Morocco,2022-12-14,2,0,2,True,1.8630136986301369,0.8695652173913043,1.1643835616438356,1.173913043478261
Croatia,Morocco,2022-12-17,2,1,3,True,1.4333333333333333,0.8695652173913043,1.1,1.173913043478261
Argentina,France,2022-12-18,3,3,6,True,1.7272727272727273,1.8630136986301369,1.1477272727272727,1.1643835616438356
